time,mag_avg,mag_std
11.8,0.8133339918466489,0.004172352932755443
11.9,0.8133339932465051,0.004172352856374415
12.0,0.8133339944855179,0.004172352788932689
12.100000000000001,0.8133339955822896,0.004172352729377178
12.200000000000001,0.8133339965532532,0.00417235267677971
12.3,0.8133339974129323,0.004172352630322116
12.4,0.8133339981741611,0.004172352589283095
12.5,0.8133339988482831,0.004172352553026667
12.600000000000001,0.813333999445327,0.004172352520992013
12.700000000000001,0.8133339999741566,0.0041723524926844825
12.8,0.8133340004426133,0.004172352467667783
12.9,0.8133340008576277,0.004172352445557045
13.0,0.8133340012253326,0.004172352426012675
13.100000000000001,0.8133340015511515,0.004172352408735026
13.200000000000001,0.8133340018398809,0.004172352393459668
13.3,0.8133340020957671,0.004172352379953211
13.4,0.8133340023225664,0.004172352368009641
13.5,0.8133340025236018,0.004172352357447067
13.600000000000001,0.8133340027018164,0.004172352348104913
13.700000000000001,0.8133340028598132,0.004172352339841389
13.8,0.8133340029998982,0.004172352332531258
13.9,0.8133340031241112,0.004172352326063929
14.0,0.8133340032342611,0.004172352320341712
14.100000000000001,0.813334003331947,0.004172352315278301
14.200000000000001,0.8133340034185857,0.004172352310797441
14.3,0.813334003495434,0.004172352306831751
14.4,0.8133340035636019,0.004172352303321694
14.5,0.8133340036240739,0.004172352300214662
14.600000000000001,0.8133340036777247,0.0041723522974641365
14.700000000000001,0.8133340037253266,0.004172352295029003
14.8,0.8133340037675638,0.004172352292872917
14.9,0.8133340038050448,0.004172352290963737
15.0,0.8133340038383065,0.004172352289273073
15.100000000000001,0.8133340038678266,0.004172352287775774
15.200000000000001,0.8133340038940275,0.004172352286449631
15.3,0.813334003917284,0.004172352285274962
15.4,0.8133340039379283,0.004172352284234416
15.5,0.8133340039562547,0.004172352283312575
15.600000000000001,0.8133340039725243,0.004172352282495857
15.700000000000001,0.813334003986971,0.004172352281772203
15.8,0.8133340039997969,0.004172352281130989
15.9,0.8133340040111865,0.004172352280562757
16.0,0.8133340040213005,0.004172352280059162
16.1,0.8133340040302827,0.004172352279612836
16.2,0.8133340040382603,0.004172352279217214
16.3,0.8133340040453452,0.00417235227886653
16.400000000000002,0.8133340040516381,0.004172352278555672
16.5,0.8133340040572286,0.004172352278280055
16.6,0.8133340040621946,0.00417235227803569
16.7,0.8133340040666058,0.0041723522778190185
16.8,0.8133340040705254,0.004172352277626898
16.900000000000002,0.8133340040740079,0.004172352277456525
17.0,0.8133340040771019,0.004172352277305438
17.1,0.8133340040798511,0.004172352277171423
17.2,0.8133340040822946,0.004172352277052564
17.3,0.8133340040844655,0.00417235227694713
17.400000000000002,0.8133340040863947,0.004172352276853603
17.5,0.8133340040881102,0.004172352276770629
17.6,0.8133340040896344,0.004172352276697019
17.7,0.8133340040909889,0.004172352276631695
17.8,0.813334004092193,0.004172352276573758
17.900000000000002,0.8133340040932641,0.004172352276522339
18.0,0.8133340040942155,0.004172352276476687
18.1,0.8133340040950617,0.004172352276436197
18.2,0.8133340040958132,0.004172352276400253
18.3,0.813334004096482,0.004172352276368358
18.400000000000002,0.8133340040970767,0.004172352276340041
18.5,0.8133340040976053,0.00417235227631491
18.6,0.8133340040980763,0.004172352276292595
18.7,0.8133340040984938,0.004172352276272781
18.8,0.8133340040988654,0.004172352276255199
18.900000000000002,0.8133340040991968,0.004172352276239582
19.0,0.8133340040994905,0.004172352276225726
19.1,0.8133340040997521,0.004172352276213421
19.200000000000003,0.8133340040999848,0.004172352276202479
19.3,0.8133340041001916,0.004172352276192771
19.400000000000002,0.8133340041003757,0.0041723522761841405
19.5,0.8133340041005396,0.004172352276176491
19.6,0.8133340041006859,0.004172352276169685
19.700000000000003,0.8133340041008154,0.00417235227616366
19.8,0.8133340041009302,0.004172352276158278
19.900000000000002,0.8133340041010331,0.004172352276153511
20.0,0.8133340041011238,0.004172352276149283
